solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.11583589600703428,0.9333333333333333,0.9333333333333333
1,40,0.08760712335472148,1.0,0.9333333333333333
2,40,0.07055992372740065,0.6666666666666666,0.6666666666666666
3,42,0.10678039210232074,0.8666666666666667,0.9333333333333333
4,40,0.08824946402055048,0.7333333333333333,0.7333333333333333
5,40,0.11769664237430383,0.9333333333333333,0.9333333333333333
6,40,0.0971092783419863,1.0,1.0
7,40,0.11232424058122799,0.8666666666666667,0.8666666666666667
8,40,0.10081811022277067,1.0,1.0
9,55,0.13375668089604595,1.0,1.0
10,40,0.09980324773618299,1.0,1.0
11,55,0.1553216870795421,0.6666666666666666,0.6666666666666666
12,40,0.10050637249233141,1.0,1.0
13,40,0.10555372908274042,0.8,0.8
14,40,0.10487218497630861,1.0,1.0
15,40,0.09803343265114449,1.0,1.0
