solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,67,0.07371214183425284,0.4666666666666667,0.5333333333333333
1,85,0.13300929101303793,0.7333333333333333,0.7333333333333333
2,52,0.0797668381998795,0.8,0.8
3,129,0.20123049383357933,0.5333333333333333,0.6666666666666666
4,160,0.28034885532030396,0.4666666666666667,0.4666666666666667
5,86,0.13050798411049205,0.4,0.4
6,141,0.2322203125231161,0.4666666666666667,0.4666666666666667
7,210,0.38367907334685736,0.5333333333333333,0.5333333333333333
8,46,0.03316090768246921,1.0,0.9333333333333333
9,98,0.16966368326479375,0.5333333333333333,0.5333333333333333
10,41,0.0966718630622196,1.0,1.0
11,63,0.07311368010146334,0.6666666666666666,0.5333333333333333
12,40,0.09068814502881489,1.0,1.0
13,55,0.05428895724279085,0.6,0.4666666666666667
14,64,0.09699076295490253,0.9333333333333333,1.0
15,53,0.05306794501611482,0.8666666666666667,0.8666666666666667
