solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,309,0.7342150768304276,0.8,0.8666666666666667
1,149,0.3898777526653496,0.7333333333333333,0.7333333333333333
2,65,0.14979077060345666,0.9333333333333333,0.9333333333333333
3,276,0.677397607499707,0.8666666666666667,1.0
4,321,0.8049617877475361,1.0,1.0
5,143,0.3559810345248949,1.0,1.0
6,206,0.5084604296109195,1.0,1.0
7,135,0.31665072029856767,0.8666666666666667,0.8666666666666667
8,212,0.5376710277784088,0.9333333333333333,1.0
9,52,0.12760040342123913,1.0,1.0
10,185,0.4449989416268166,1.0,1.0
11,109,0.2906891372104551,0.8,0.9333333333333333
12,40,0.10342887867354777,1.0,1.0
13,104,0.274594558230372,0.8666666666666667,1.0
14,76,0.16472810978987118,0.9333333333333333,1.0
15,100,0.2386135240890183,1.0,1.0
