solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,173,0.4327036759017015,1.0,1.0
1,132,0.39011819117052765,0.8,0.8666666666666667
2,104,0.2974196398049856,0.8,0.8
3,104,0.3147183730498321,0.8666666666666667,0.8
4,243,0.5394296101331129,0.7333333333333333,0.7333333333333333
5,106,0.27919397724282374,0.9333333333333333,0.9333333333333333
6,111,0.27373401792414737,0.8666666666666667,0.8666666666666667
7,400,1.0,1.0,1.0
8,40,0.06651686428833434,0.9333333333333333,0.9333333333333333
9,100,0.2649010223406599,0.9333333333333333,0.9333333333333333
10,85,0.21992100264943468,1.0,1.0
11,95,0.27723156806181515,0.6666666666666666,0.6666666666666666
12,251,0.608265232468993,1.0,1.0
13,103,0.28832730087210223,0.8,0.8
14,67,0.1400092969204989,1.0,1.0
15,96,0.30103635886651353,0.6666666666666666,0.6666666666666666
