solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,47,0.08405467764491036,0.9545454545454546,0.8636363636363636,0.9493452229528039
1,43,0.05783094076803036,0.8636363636363636,0.7727272727272727,0.9342561695049963
2,43,0.06678989918551623,0.6363636363636364,0.7272727272727273,0.8093945365733102
3,45,0.10022806255692154,0.5909090909090909,0.6363636363636364,0.8156204654408697
4,50,0.08852583906160892,0.8181818181818182,0.7272727272727273,0.9577258505452059
5,46,0.09863050843436318,0.9545454545454546,0.9545454545454546,0.9488259717068922
6,43,0.08849664831419021,0.5,0.6363636363636364,0.954759224265768
7,45,0.093456988874699,0.7727272727272727,0.7727272727272727,0.9446367936106074
8,44,0.08813741616260268,0.3181818181818182,0.3181818181818182,0.9280595877508269
9,43,0.08505569052905868,0.5909090909090909,0.5,0.892733673082552
10,44,0.07558279375823652,0.7272727272727273,0.7272727272727273,0.8379922312329505
11,43,0.06912611307078051,0.9090909090909091,0.8636363636363636,0.9347504849385968
12,43,0.08031211084701859,0.8636363636363636,0.9090909090909091,0.9355078121028931
13,46,0.08954092266438876,0.7272727272727273,0.6818181818181818,0.7467259926505396
14,43,0.07248631330739529,1.0,1.0,0.9397233201581027
15,47,0.07115711103185864,0.5454545454545454,0.5909090909090909,0.8875156952651752
16,48,0.08974088127467977,0.9545454545454546,0.9090909090909091,0.9448974837510468
17,43,0.07102342701624037,0.8181818181818182,0.7727272727272727,0.92512975396546
18,46,0.09036752513389669,0.8181818181818182,0.6363636363636364,0.9619378337866259
19,46,0.10420881158632478,0.8636363636363636,0.8181818181818182,0.905856217424513
20,46,0.09415472467933503,0.6818181818181818,0.5909090909090909,0.9599605720522238
21,43,0.10164028913248244,0.7727272727272727,0.8181818181818182,0.9394613580600105
22,44,0.07200704192222673,0.36363636363636365,0.3181818181818182,0.8290513833992096
