solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.09472191813299655,1.0,1.0
1,48,0.12074430066037586,0.8666666666666667,0.9333333333333333
2,40,0.07471697207068534,0.6666666666666666,0.6666666666666666
3,40,0.1030767780280448,0.9333333333333333,0.8666666666666667
4,41,0.0719767691523471,0.5333333333333333,0.5333333333333333
5,52,0.1024374899865602,0.8,0.8
6,46,0.08579183684543486,0.8666666666666667,0.8666666666666667
7,44,0.083293481574384,0.6666666666666666,0.6666666666666666
8,40,0.06275820310418324,0.9333333333333333,0.9333333333333333
9,43,0.0800735786416387,0.8,0.8
10,40,0.08059987317658866,1.0,1.0
11,40,0.08691454105220706,1.0,1.0
12,40,0.09885429147878408,1.0,1.0
13,50,0.11422863529343483,1.0,1.0
14,48,0.1339837532006432,0.8666666666666667,0.8666666666666667
15,52,0.13984260739285093,0.8,0.8
