solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,68,0.10198652749023093,0.4666666666666667,0.4666666666666667
1,40,0.05026167102988376,0.6,0.5333333333333333
2,42,0.06079195857324031,0.6666666666666666,0.6666666666666666
3,40,0.04207120810302052,0.5333333333333333,0.6
4,124,0.2156494740191321,0.4,0.4
5,205,0.4063168688170901,0.7333333333333333,0.7333333333333333
6,50,0.09768451566489572,0.9333333333333333,0.9333333333333333
7,177,0.34164889574275265,0.6666666666666666,0.6666666666666666
8,40,0.05049269133102053,0.9333333333333333,0.9333333333333333
9,219,0.44652974352203206,0.7333333333333333,0.7333333333333333
10,40,0.09885583438251491,1.0,1.0
11,40,0.032159157446902585,0.8,0.8
12,40,0.10079999972916619,1.0,1.0
13,59,0.07648730031893348,0.7333333333333333,0.7333333333333333
14,40,0.05360323523548046,1.0,1.0
15,40,0.03098539361170329,0.8666666666666667,0.8666666666666667
