solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.21592779266743048,1.0,1.0
1,80,0.18620966242815848,1.0,0.9333333333333333
2,80,0.17934587317495784,0.8666666666666667,0.8666666666666667
3,80,0.16676830531110895,0.7333333333333333,0.8
4,80,0.1953125887821363,1.0,1.0
5,80,0.18086447385132876,0.8666666666666667,0.8666666666666667
6,80,0.18169618144319705,1.0,1.0
7,80,0.21157358336122345,0.9333333333333333,0.9333333333333333
8,80,0.1888308157629921,1.0,1.0
9,80,0.21215423910211917,1.0,1.0
10,80,0.19684786485405728,1.0,1.0
11,80,0.18486674682826967,0.9333333333333333,0.9333333333333333
12,80,0.20699892884166163,1.0,1.0
13,80,0.19412478126408425,1.0,1.0
14,80,0.2075040312993645,1.0,1.0
15,80,0.22018592758973277,1.0,1.0
