solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.11336555576003413,1.0,1.0
1,40,0.12174748696257419,0.8,0.8666666666666667
2,40,0.09765811411974261,1.0,1.0
3,40,0.08933469026528632,0.8666666666666667,0.9333333333333333
4,40,0.09649407909009364,0.8666666666666667,0.8666666666666667
5,40,0.10361643358007558,0.9333333333333333,0.9333333333333333
6,40,0.11081397095075853,0.8,0.8
7,40,0.10737753014575621,0.8666666666666667,0.8666666666666667
8,40,0.08854920779205519,0.9333333333333333,0.9333333333333333
9,40,0.10536689992790352,1.0,1.0
10,40,0.09860942342827696,1.0,1.0
11,40,0.11337149248073532,0.6666666666666666,0.6666666666666666
12,40,0.09786267470593135,1.0,1.0
13,40,0.10612781167657583,0.9333333333333333,0.9333333333333333
14,40,0.09150384407529569,1.0,1.0
15,40,0.08897390762769297,1.0,1.0
