solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.05624955616289549,0.4666666666666667,0.5333333333333333
1,40,0.04926510686282028,0.7333333333333333,0.7333333333333333
2,40,0.048983054578881705,0.8,0.8
3,40,0.039360949691585524,0.5333333333333333,0.6666666666666666
4,40,0.06531473736867716,0.7333333333333333,0.7333333333333333
5,40,0.06596788393468912,0.6,0.6
6,40,0.04501037573938034,0.3333333333333333,0.3333333333333333
7,40,0.06821999785803466,0.8,0.8
8,40,0.04785351560776615,1.0,0.9333333333333333
9,40,0.05508035640300247,0.5333333333333333,0.5333333333333333
10,40,0.10349713485583525,1.0,1.0
11,40,0.03139238187352643,0.6666666666666666,0.5333333333333333
12,40,0.10088017099551905,1.0,1.0
13,40,0.042496410479802356,0.6,0.4666666666666667
14,40,0.06983947988275055,0.9333333333333333,1.0
15,40,0.04226881533259704,0.8666666666666667,0.8666666666666667
