solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.0982523495535902,0.6363636363636364,0.7272727272727273,0.8732394632782948
1,54,0.1066067656695182,0.9545454545454546,0.8636363636363636,0.9560060485834195
2,54,0.14507837327852774,0.8181818181818182,0.7272727272727273,0.954759224265768
3,54,0.11844765302364495,0.7272727272727273,0.6818181818181818,0.9293130151689911
4,54,0.11435478148233325,0.5454545454545454,0.5454545454545454,0.9411765855754037
5,54,0.09073411543459911,0.9545454545454546,0.9545454545454546,0.8440051765000859
6,54,0.10190407253722605,0.6363636363636364,0.7727272727272727,0.9530401559818165
7,54,0.11354786746794356,0.5909090909090909,0.5,0.9446367936106074
8,54,0.09526051213171491,0.6818181818181818,0.6818181818181818,0.9508037225598507
9,54,0.07482413424317798,0.5909090909090909,0.5,0.9404205305818181
10,54,0.12114262058143765,0.8181818181818182,0.7272727272727273,0.9201095337032398
11,54,0.10158318375780002,0.6363636363636364,0.5909090909090909,0.9278300688681896
12,54,0.116057117521035,0.8181818181818182,0.7727272727272727,0.9384729715707312
13,54,0.07839465442682843,0.9545454545454546,1.0,0.9473684499742452
14,54,0.08521331501319579,1.0,1.0,0.9397233201581027
15,54,0.07249663920718384,0.7727272727272727,0.7272727272727273,0.9438815945744957
16,54,0.09536414585965844,0.7727272727272727,0.7272727272727273,0.8687917240765377
17,54,0.10310214022067872,0.9090909090909091,0.8636363636363636,0.9577465081116782
18,54,0.0881511222187638,0.8181818181818182,0.8181818181818182,0.9480970016458112
19,54,0.10478858254886847,0.7272727272727273,0.6818181818181818,0.9453916769956865
20,54,0.10006245898974493,0.8636363636363636,0.9545454545454546,0.9411765855754037
21,54,0.06763999607642918,0.5,0.45454545454545453,0.8030640225394617
22,54,0.10292172220223975,0.8181818181818182,0.7727272727272727,0.9169960474308301
