solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,92,0.21761644352289738,1.0,1.0
1,88,0.19783589650909497,1.0,0.9333333333333333
2,81,0.16963557017355824,0.8,0.8
3,84,0.2207866648566279,1.0,0.9333333333333333
4,82,0.19931666949018825,0.8666666666666667,0.8666666666666667
5,85,0.18291181282899083,0.8,0.8
6,84,0.20770345272306104,1.0,1.0
7,83,0.1967771943373736,0.9333333333333333,0.9333333333333333
8,82,0.2056897835372231,1.0,1.0
9,83,0.19958070285614962,1.0,1.0
10,90,0.21012681683227755,1.0,1.0
11,90,0.21952068671701444,1.0,1.0
12,271,0.6706334317458096,1.0,1.0
13,82,0.18945277253913212,0.9333333333333333,0.9333333333333333
14,57,0.1378145478190539,1.0,1.0
15,81,0.19463581123716914,0.9333333333333333,0.9333333333333333
