solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,43,0.08110747141101089,0.9090909090909091,0.8181818181818182,0.9493452229528039
1,44,0.05399881264944678,0.7272727272727273,0.7272727272727273,0.9441424781770069
2,48,0.07649116280315219,0.7727272727272727,0.6818181818181818,0.9458593454274542
3,46,0.06860590649498018,0.8181818181818182,0.7727272727272727,0.9480970016458112
4,46,0.10652585932406808,0.9090909090909091,0.8181818181818182,0.9560060485834195
5,45,0.07821023249938504,0.5909090909090909,0.5909090909090909,0.8934489478240512
6,49,0.09800905383186857,0.8181818181818182,0.6818181818181818,0.9530401559818165
7,54,0.1095950003311307,0.5454545454545454,0.5454545454545454,0.9147097694933561
8,43,0.04999595222140273,0.7727272727272727,0.7727272727272727,0.9468482208539334
9,47,0.0626135549087245,0.5454545454545454,0.45454545454545453,0.892733673082552
10,43,0.09300717568139441,0.7727272727272727,0.7727272727272727,0.9141733431632189
11,43,0.06648935651575764,0.7727272727272727,0.8181818181818182,0.9278300688681896
12,43,0.07251283419590752,0.6363636363636364,0.5,0.9147516958280271
13,43,0.07790795900207398,0.9545454545454546,1.0,0.9532987689099213
14,43,0.09678987424063844,1.0,1.0,0.9397233201581027
15,43,0.08303204199431234,0.6363636363636364,0.6818181818181818,0.8875156952651752
16,46,0.09817897040914432,0.8181818181818182,0.7727272727272727,0.92512975396546
17,54,0.09327358037142286,0.8636363636363636,0.9090909090909091,0.9389671648153707
18,43,0.10671394609830587,0.7272727272727273,0.5454545454545454,0.9480970016458112
19,43,0.07443138197813902,0.5909090909090909,0.6363636363636364,0.905856217424513
20,43,0.08114317910396981,0.45454545454545453,0.36363636363636365,0.9154721830281765
21,45,0.0706054551722987,0.45454545454545453,0.4090909090909091,0.9325426526350552
22,46,0.1127575802444413,0.8181818181818182,0.8636363636363636,0.9456521739130436
