solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,114,0.2739104979508505,1.0,0.9333333333333333
1,40,0.05932532535607565,0.7333333333333333,0.7333333333333333
2,327,0.8182514017684183,1.0,1.0
3,121,0.30813591402812823,0.9333333333333333,0.8
4,214,0.4857734941858969,0.8,0.8
5,108,0.2224018420689998,0.8666666666666667,0.8666666666666667
6,114,0.2300220171678321,0.9333333333333333,0.9333333333333333
7,121,0.24041735112968443,0.8,0.8
8,294,0.7827970227866821,0.9333333333333333,1.0
9,116,0.2595079238120537,1.0,1.0
10,92,0.16598607892645958,0.6666666666666666,0.6666666666666666
11,238,0.4820183536530668,0.8,0.6666666666666666
12,40,0.0913621746594073,1.0,1.0
13,118,0.29668475869869093,0.8666666666666667,1.0
14,310,0.8577279634500449,1.0,0.9333333333333333
15,102,0.2810790998143514,0.6,0.6
