solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,46,0.15958884135626875,0.6666666666666666,0.6666666666666666
1,40,0.14591829602499423,0.5333333333333333,0.6
2,40,0.15343429342638154,0.4666666666666667,0.4666666666666667
3,40,0.14465567271479973,0.6,0.5333333333333333
4,40,0.11810753307122783,1.0,1.0
5,40,0.11925084444946213,0.9333333333333333,0.9333333333333333
6,40,0.1133904669229955,0.8,0.8
7,57,0.15733380941274644,0.8666666666666667,0.8666666666666667
8,156,0.4418471095358746,0.9333333333333333,0.9333333333333333
9,46,0.14447679269743743,0.7333333333333333,0.7333333333333333
10,40,0.09825298724630087,1.0,1.0
11,40,0.16868016913571515,0.3333333333333333,0.3333333333333333
12,40,0.09814836206846664,1.0,1.0
13,40,0.1660380354892505,0.4,0.4
14,40,0.18930182519807404,0.13333333333333333,0.13333333333333333
15,43,0.18792051573754914,0.26666666666666666,0.26666666666666666
