solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,88,0.25600635848157827,1.0,0.9333333333333333
1,90,0.27417129865062395,0.7333333333333333,0.7333333333333333
2,81,0.26939153997945087,0.6666666666666666,0.6666666666666666
3,94,0.2679752375977808,0.9333333333333333,0.8
4,85,0.19225634866145377,0.7333333333333333,0.7333333333333333
5,85,0.2150336982153379,0.9333333333333333,0.9333333333333333
6,93,0.2377974553747901,1.0,1.0
7,87,0.23298255595197356,1.0,1.0
8,82,0.29862590780356074,0.4666666666666667,0.5333333333333333
9,74,0.20010946910715302,1.0,1.0
10,40,0.0875159536269873,0.7333333333333333,0.7333333333333333
11,84,0.23838422204363982,0.8,0.9333333333333333
12,113,0.27267595971959313,1.0,1.0
13,83,0.24511927417630083,0.8666666666666667,1.0
14,82,0.2954612036935882,0.5333333333333333,0.4666666666666667
15,83,0.26470977890627595,0.6,0.6
