solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,299,0.7622680266013779,1.0,1.0
2,400,1.0,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,101,0.23007408960724982,0.9333333333333333,0.9333333333333333
5,400,1.0,1.0,1.0
6,136,0.28092621323814265,0.9333333333333333,0.9333333333333333
7,131,0.28152535291109915,0.8,0.8
8,48,0.14694385186751066,0.8,0.8666666666666667
9,202,0.4854693633841242,1.0,1.0
10,76,0.17649511005704646,1.0,1.0
11,400,1.0,1.0,0.8666666666666667
12,157,0.3844009890115536,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,58,0.12885639232198381,0.9333333333333333,1.0
15,320,0.8026937280059431,1.0,1.0
