solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,211,0.5198977938353855,1.0,1.0
1,109,0.332768114034151,0.8,0.8666666666666667
2,144,0.4041264484675956,0.8666666666666667,0.8666666666666667
3,120,0.3635849326069541,0.8666666666666667,0.8
4,119,0.28210938953801074,0.8666666666666667,0.8666666666666667
5,102,0.23382898165496324,0.9333333333333333,0.9333333333333333
6,149,0.33579215114952776,1.0,1.0
7,400,1.0,1.0,1.0
8,68,0.253265848301256,0.4666666666666667,0.4666666666666667
9,134,0.3304522301574932,1.0,1.0
10,81,0.19757993814338684,1.0,1.0
11,115,0.34698031805411744,0.6666666666666666,0.6666666666666666
12,371,0.9282918425265952,1.0,1.0
13,150,0.41892892779273877,0.8,0.8
14,56,0.23163283449472669,0.4,0.4
15,62,0.2639161099727524,0.26666666666666666,0.26666666666666666
