solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.08199291707965578,0.8666666666666667,0.8666666666666667
1,40,0.08647273317869646,0.9333333333333333,0.8666666666666667
2,40,0.11319535999897536,0.8,0.8
3,40,0.08685281010121948,0.8666666666666667,0.9333333333333333
4,40,0.09025231187657194,0.8,0.8
5,40,0.074570626191755,0.8,0.8
6,40,0.06671767450335593,0.7333333333333333,0.7333333333333333
7,40,0.0677390322293496,0.5333333333333333,0.5333333333333333
8,40,0.06960605186737906,0.9333333333333333,0.9333333333333333
9,40,0.07398166433932635,0.8,0.8
10,40,0.09455779044264845,1.0,1.0
11,40,0.0931490985158179,0.8666666666666667,0.8666666666666667
12,40,0.10315260934579594,1.0,1.0
13,40,0.0827305406272208,1.0,1.0
14,40,0.07940991250109482,1.0,1.0
15,40,0.08868542505329563,1.0,1.0
