solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,150,0.28264741673945176,0.6,0.6666666666666666
1,83,0.19010514649513846,0.8666666666666667,0.8666666666666667
2,146,0.27437278431074447,0.8,0.8
3,116,0.21635033913849053,0.6666666666666666,0.8
4,49,0.14161322006974736,0.9333333333333333,0.9333333333333333
5,133,0.2650434608494147,0.8666666666666667,0.8666666666666667
6,127,0.2534809699421176,0.9333333333333333,0.9333333333333333
7,154,0.3055507449814256,0.8,0.8
8,160,0.32405604105874464,1.0,0.9333333333333333
9,133,0.3051241599973403,1.0,1.0
10,43,0.10985360914479621,1.0,1.0
11,162,0.2964188601258758,0.8,0.6666666666666666
12,40,0.10076653904156038,1.0,1.0
13,127,0.23687634174179578,0.7333333333333333,0.6
14,138,0.29989532871443564,0.9333333333333333,1.0
15,109,0.22748530226302394,1.0,1.0
