solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.1388178259086613,0.6,0.5333333333333333
1,40,0.1333479460755365,0.4,0.4
2,40,0.1404309951107115,0.26666666666666666,0.26666666666666666
3,40,0.11826055338230232,0.8,0.6666666666666666
4,40,0.1065453658094397,1.0,1.0
5,40,0.10560052855639492,0.8666666666666667,0.8666666666666667
6,40,0.11097935024691105,0.7333333333333333,0.7333333333333333
7,40,0.10386527780705981,0.8666666666666667,0.8666666666666667
8,40,0.1733637945933829,0.06666666666666667,0.13333333333333333
9,40,0.10679491765805792,0.7333333333333333,0.7333333333333333
10,40,0.09284022536287742,1.0,1.0
11,40,0.11931289605663654,0.4666666666666667,0.6
12,40,0.10088891395427593,1.0,1.0
13,40,0.1313478566796675,0.4666666666666667,0.6
14,40,0.1577432394142555,0.2,0.13333333333333333
15,40,0.12463557515085973,0.6,0.6
