solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.06197867032740202,0.7727272727272727,0.6818181818181818,0.9444032905064071
1,54,0.055103539184334534,0.9545454545454546,0.8636363636363636,0.9560060485834195
2,54,0.04682721053080286,0.6363636363636364,0.7272727272727273,0.8338283010663635
3,54,0.08726040082504663,0.8636363636363636,0.8181818181818182,0.9352448003721974
4,54,0.03880441427929303,0.8181818181818182,0.7272727272727273,0.9478370962804128
5,54,0.061769401980456946,0.6818181818181818,0.6818181818181818,0.9181708334860337
6,54,0.07338782266928169,0.9090909090909091,0.7727272727272727,0.9512981602730903
7,54,0.0799971891497514,0.6363636363636364,0.6363636363636364,0.9327732232041949
8,54,0.04906012520530559,0.6363636363636364,0.6363636363636364,0.9152042072065958
9,54,0.06108263818098328,0.8636363636363636,0.8636363636363636,0.9453649077142144
10,54,0.07058801218436973,0.8181818181818182,0.7272727272727273,0.934950010053292
11,54,0.042058043153750675,0.45454545454545453,0.4090909090909091,0.9347504849385968
12,54,0.056718256388988725,0.9090909090909091,0.8636363636363636,0.9335310391243343
13,54,0.041591822764094226,0.5454545454545454,0.5,0.8178898198786521
14,54,0.0860448330080891,1.0,1.0,0.9397233201581027
15,54,0.07035940218169906,0.5,0.45454545454545453,0.95179259798633
16,54,0.047152117292826666,0.7727272727272727,0.8181818181818182,0.8687917240765377
17,54,0.05436746710067126,0.45454545454545453,0.4090909090909091,0.9577465081116782
18,54,0.05982021949951114,0.5,0.5909090909090909,0.9480970016458112
19,54,0.07105337038375079,0.6363636363636364,0.5909090909090909,0.905856217424513
20,54,0.0604937565571232,0.8181818181818182,0.8181818181818182,0.9411765855754037
21,54,0.09760167510662057,0.8181818181818182,0.8636363636363636,0.9503336094420831
22,54,0.05871258332274004,0.5454545454545454,0.5,0.8290513833992096
