solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,277,0.6994713475425871,1.0,1.0
2,109,0.25462300597053544,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,144,0.3600517936088715,1.0,1.0
5,400,1.0,1.0,1.0
6,287,0.7121833020838929,1.0,1.0
7,330,0.8569399912269434,1.0,1.0
8,80,0.19831454286113187,0.9333333333333333,1.0
9,117,0.2871553253207107,1.0,1.0
10,29,0.0632525401403305,1.0,1.0
11,400,1.0,1.0,0.8666666666666667
12,134,0.334819314668783,1.0,1.0
13,187,0.46641304988137655,0.9333333333333333,0.8
14,46,0.09824757104974433,0.9333333333333333,1.0
15,95,0.25459842040087716,0.9333333333333333,0.9333333333333333
