solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.22510163911446487,1.0,0.9333333333333333
1,80,0.2508846470643829,0.7333333333333333,0.7333333333333333
2,80,0.2680247573580769,0.6666666666666666,0.6666666666666666
3,80,0.2412377652758958,0.8666666666666667,0.7333333333333333
4,80,0.19169984276849317,0.7333333333333333,0.7333333333333333
5,80,0.20321995528813488,0.9333333333333333,0.9333333333333333
6,80,0.20404441491967482,1.0,1.0
7,80,0.20430895397324414,0.8666666666666667,0.8666666666666667
8,80,0.2806921131707527,0.4666666666666667,0.5333333333333333
9,80,0.20824081826709367,1.0,1.0
10,80,0.18544971300149837,0.8,0.8
11,80,0.23324898367803407,0.8,0.9333333333333333
12,80,0.1906999265501331,1.0,1.0
13,80,0.23469229371824613,0.8666666666666667,1.0
14,80,0.29383168962064454,0.5333333333333333,0.4666666666666667
15,80,0.2453662522875891,0.6,0.6
