solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,67,0.22111329942724656,0.6666666666666666,0.6666666666666666
1,68,0.23894377381190163,0.5333333333333333,0.6
2,69,0.24393524478583645,0.4666666666666667,0.4666666666666667
3,58,0.2051008837762636,0.6,0.5333333333333333
4,55,0.15545746777024838,1.0,1.0
5,56,0.16907043567698324,0.9333333333333333,0.9333333333333333
6,58,0.17499137894289923,0.8,0.8
7,52,0.15674123641735652,0.8666666666666667,0.8666666666666667
8,158,0.44940704969737955,0.9333333333333333,0.9333333333333333
9,70,0.20104828695401336,0.7333333333333333,0.7333333333333333
10,53,0.13283490981887058,1.0,1.0
11,71,0.27990132402143697,0.3333333333333333,0.3333333333333333
12,65,0.15606126036728857,1.0,1.0
13,65,0.26731641070269657,0.4,0.4
14,155,0.4525348259534879,0.9333333333333333,0.9333333333333333
15,192,0.5409874921383052,0.9333333333333333,0.9333333333333333
