solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,61,0.14734292489221917,0.8666666666666667,0.8666666666666667
1,107,0.2677124001084635,1.0,0.9333333333333333
2,44,0.11545530061365268,1.0,1.0
3,92,0.2383576335204531,1.0,0.9333333333333333
4,62,0.1491615257074005,0.8,0.8
5,102,0.24935623937952783,0.9333333333333333,0.9333333333333333
6,53,0.1266555934293114,1.0,1.0
7,102,0.2470664838601288,0.9333333333333333,0.9333333333333333
8,87,0.2006146515772028,0.9333333333333333,0.9333333333333333
9,92,0.2155174553704441,1.0,1.0
10,40,0.09961709882819124,1.0,1.0
11,63,0.15893442224193813,1.0,1.0
12,40,0.1031512340178027,1.0,1.0
13,48,0.10693612193350305,0.9333333333333333,0.9333333333333333
14,40,0.08143622020586076,1.0,1.0
15,99,0.240231254934468,1.0,1.0
