solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,531,1.0,1.0,0.9090909090909091,0.9453916769956865
1,531,1.0,1.0,0.9090909090909091,0.9480970016458112
2,531,1.0,1.0,0.9090909090909091,0.9557480996922472
3,531,1.0,1.0,0.9545454545454546,0.9478370962804128
4,65,0.1326850134284388,0.9545454545454546,0.8636363636363636,0.9569946794506207
5,66,0.1333479283754372,0.7727272727272727,0.7727272727272727,0.9488259717068922
6,531,1.0,1.0,0.8636363636363636,0.9382106929738007
7,531,1.0,1.0,0.9090909090909091,0.9495799479466128
8,71,0.13992661615818228,0.6363636363636364,0.6363636363636364,0.860816058750234
9,531,1.0,1.0,0.9090909090909091,0.946119739911409
10,69,0.1481317021281651,0.9090909090909091,0.7272727272727273,0.9201095337032398
11,64,0.06145631439448496,0.5909090909090909,0.5454545454545454,0.9278300688681896
12,531,1.0,1.0,0.8636363636363636,0.9384729715707312
13,134,0.3287871858453607,0.5,0.45454545454545453,0.7467259926505396
14,90,0.17096077676048335,1.0,1.0,0.9397233201581027
15,531,1.0,1.0,0.9545454545454546,0.9510390408959768
16,76,0.17339825512181256,0.8181818181818182,0.7727272727272727,0.8687917240765377
17,531,1.0,1.0,0.9545454545454546,0.9577465081116782
18,531,1.0,1.0,0.8181818181818182,0.94710837077861
19,65,0.09643080264179721,0.8636363636363636,0.9090909090909091,0.905856217424513
20,68,0.10673814310866271,0.7272727272727273,0.7272727272727273,0.9411765855754037
21,187,0.471266443582544,0.9545454545454546,0.8181818181818182,0.8030640225394617
22,531,1.0,1.0,0.9545454545454546,0.9466403162055337
