solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.1574208852272716,0.9545454545454546,0.8636363636363636,0.9453916769956865
1,54,0.08769213431123453,0.9090909090909091,0.8181818181818182,0.727632318259976
2,54,0.12046944431094432,0.8636363636363636,0.7727272727272727,0.8934489478240512
3,54,0.09267598367215495,0.45454545454545453,0.4090909090909091,0.9036086126217636
4,54,0.07742984400633122,0.9545454545454546,0.8636363636363636,0.9569946794506207
5,54,0.09501026491723161,0.9090909090909091,0.9090909090909091,0.9488259717068922
6,54,0.10730808651640508,0.8181818181818182,0.6818181818181818,0.9530401559818165
7,54,0.1018527207439794,0.7272727272727273,0.7272727272727273,0.9446367936106074
8,54,0.11377737335100693,0.6818181818181818,0.6818181818181818,0.9330039648832233
9,54,0.09432565105158988,0.7727272727272727,0.7727272727272727,0.9095403978249701
10,54,0.10644269208437461,0.7727272727272727,0.6818181818181818,0.934950010053292
11,54,0.12417758112492971,0.6818181818181818,0.6363636363636364,0.9278300688681896
12,54,0.1026821353877694,0.8181818181818182,0.8636363636363636,0.9355078121028931
13,54,0.08443238273656564,0.9545454545454546,1.0,0.9424265175278486
14,54,0.09911198693125498,1.0,1.0,0.9397233201581027
15,54,0.09972009718150883,0.7727272727272727,0.8181818181818182,0.9339928403097025
16,54,0.11666782460350532,0.8181818181818182,0.7727272727272727,0.9419323242832088
17,54,0.1222779533189389,0.6818181818181818,0.7272727272727273,0.9607116675795162
18,54,0.09725320738675798,0.3181818181818182,0.5,0.9599605720522238
19,54,0.03953257490416605,0.7272727272727273,0.6818181818181818,0.946119739911409
20,54,0.1299692029779362,0.9090909090909091,0.8181818181818182,0.9411765855754037
21,54,0.09616632121972495,0.7272727272727273,0.6818181818181818,0.9421652164426048
22,54,0.0900673547474519,0.7272727272727273,0.6818181818181818,0.9268774703557312
