solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,176,0.4756438946066141,1.0,0.9333333333333333
1,93,0.21660906676816827,0.8666666666666667,0.8666666666666667
2,138,0.39658112229119685,0.6666666666666666,0.6666666666666666
3,177,0.4621220113951956,0.9333333333333333,0.8
4,292,0.6764470683230355,0.8,0.8
5,128,0.3408608880530553,0.8,0.8
6,211,0.4852164206687902,0.9333333333333333,0.9333333333333333
7,115,0.33641311036873567,0.8666666666666667,0.8666666666666667
8,66,0.14923568057630332,1.0,0.9333333333333333
9,177,0.41621594370236964,1.0,1.0
10,41,0.11211551670473839,1.0,1.0
11,178,0.4912726973289442,0.8,0.9333333333333333
12,40,0.09823855148652859,1.0,1.0
13,181,0.44240233293198256,0.8666666666666667,1.0
14,250,0.7358458279000106,0.8666666666666667,0.8
15,152,0.4339459122243418,0.6,0.6
