solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,216,0.5293759842089665,1.0,1.0
1,200,0.50167319425625,0.9333333333333333,1.0
2,99,0.21048681823015827,0.9333333333333333,0.9333333333333333
3,234,0.5971200256627578,0.9333333333333333,1.0
4,141,0.33254643029792136,0.8666666666666667,0.8666666666666667
5,149,0.3304050186322617,0.8666666666666667,0.8666666666666667
6,123,0.2845432939152742,1.0,1.0
7,143,0.32178576857401786,0.9333333333333333,0.9333333333333333
8,87,0.18503993266964444,0.9333333333333333,0.9333333333333333
9,154,0.3608038860773938,1.0,1.0
10,143,0.3414795954452928,1.0,1.0
11,98,0.22762087777513337,1.0,1.0
12,385,0.9603270771179307,1.0,1.0
13,82,0.19374533736189292,0.9333333333333333,0.9333333333333333
14,87,0.1905531328425747,1.0,1.0
15,95,0.23450988096904007,1.0,1.0
