solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,83,0.21510582150010393,1.0,1.0
1,83,0.20467856046710028,1.0,0.9333333333333333
2,41,0.10009112047155554,1.0,1.0
3,95,0.2261524619887215,0.8666666666666667,0.9333333333333333
4,96,0.22094634572685867,0.8,0.8
5,84,0.19872207173815054,0.8666666666666667,0.8666666666666667
6,85,0.2079632706805638,1.0,1.0
7,82,0.20303395861855414,0.9333333333333333,0.9333333333333333
8,82,0.20998286779640676,1.0,1.0
9,83,0.21807174925947814,1.0,1.0
10,93,0.23561811021330062,1.0,1.0
11,82,0.18841897749537256,0.9333333333333333,0.9333333333333333
12,354,0.8848790008119408,1.0,1.0
13,84,0.21583237498613297,1.0,1.0
14,82,0.20638652368830882,1.0,1.0
15,81,0.1923149528474662,0.9333333333333333,0.9333333333333333
