solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.1915830287192782,0.9333333333333333,0.9333333333333333
1,80,0.1844208737483094,1.0,0.9333333333333333
2,80,0.2043294058559959,1.0,1.0
3,80,0.20223270860238943,0.9333333333333333,1.0
4,80,0.19903226466133944,0.9333333333333333,0.9333333333333333
5,80,0.1936916449933631,0.8666666666666667,0.8666666666666667
6,80,0.21174612659409123,0.8666666666666667,0.8666666666666667
7,80,0.205961528738736,0.9333333333333333,0.9333333333333333
8,80,0.19284890489971127,1.0,1.0
9,80,0.20101611250840523,1.0,1.0
10,80,0.1945091445968947,1.0,1.0
11,80,0.1902704933743123,1.0,1.0
12,80,0.20213536174887217,1.0,1.0
13,80,0.2056676349890409,0.8,0.8
14,80,0.23683522174891922,1.0,1.0
15,80,0.2054915733731725,1.0,1.0
