solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.05843998442904198,0.4666666666666667,0.5333333333333333
1,40,0.06292729808843124,0.8666666666666667,0.8666666666666667
2,40,0.054961108546109076,0.8,0.8
3,40,0.04621360633226885,0.5333333333333333,0.6666666666666666
4,40,0.08719180386871478,0.9333333333333333,0.9333333333333333
5,40,0.04562289746751774,0.4,0.4
6,40,0.0402853359234101,0.3333333333333333,0.3333333333333333
7,40,0.05391769713204613,0.3333333333333333,0.3333333333333333
8,40,0.07865228011067331,1.0,0.9333333333333333
9,40,0.07384482554667599,0.7333333333333333,0.7333333333333333
10,40,0.05632998653635476,0.3333333333333333,0.3333333333333333
11,40,0.06999643896119728,0.8,0.6666666666666666
12,40,0.10076166652543085,1.0,1.0
13,40,0.05054286968806012,0.6,0.4666666666666667
14,40,0.06623587242340166,0.9333333333333333,1.0
15,40,0.06964376992178745,0.9333333333333333,0.9333333333333333
