solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,317,0.9402890182101489,0.7333333333333333,0.7333333333333333
2,400,1.0,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,102,0.22789535055644083,0.8,0.8
5,400,1.0,1.0,1.0
6,352,0.9368248088137578,0.8666666666666667,0.8666666666666667
7,400,1.0,1.0,1.0
8,115,0.3977196734269562,0.6666666666666666,0.7333333333333333
9,130,0.3365269085039253,1.0,1.0
10,52,0.12187058341564151,0.9333333333333333,0.9333333333333333
11,400,1.0,1.0,0.8666666666666667
12,154,0.38201777191671416,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,99,0.3387237649519449,0.5333333333333333,0.4666666666666667
15,116,0.3710814900727665,0.6,0.6
