solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,27,0.06181057656525455,0.8666666666666667,0.8666666666666667
1,22,0.06604595917028215,0.8,0.8666666666666667
2,25,0.0788570723568494,0.7333333333333333,0.7333333333333333
3,32,0.09142174122089097,0.9333333333333333,0.8666666666666667
4,20,0.059068902274237466,1.0,1.0
5,20,0.057278027877416406,0.9333333333333333,0.9333333333333333
6,20,0.05371091947979307,0.8,0.8
7,23,0.05752481472769567,0.8666666666666667,0.8666666666666667
8,26,0.06621492516701494,1.0,1.0
9,20,0.045610525899879344,1.0,1.0
10,20,0.05031621568900923,1.0,1.0
11,27,0.05337772170244651,0.8,0.8
12,20,0.05071113608471648,1.0,1.0
13,20,0.04949746471886785,1.0,1.0
14,20,0.033380346186856404,1.0,1.0
15,27,0.052196082674271845,0.8666666666666667,0.8666666666666667
