solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,81,0.1922382511380344,0.8666666666666667,0.8666666666666667
1,82,0.18712218373251463,0.9333333333333333,1.0
2,81,0.2080051787061192,1.0,1.0
3,86,0.20940266912893224,0.9333333333333333,1.0
4,71,0.1748920581555059,1.0,1.0
5,84,0.19906054551144708,1.0,1.0
6,81,0.20588616673606366,1.0,1.0
7,83,0.20454618707964894,0.9333333333333333,0.9333333333333333
8,42,0.13413412490188684,0.7333333333333333,0.7333333333333333
9,83,0.19860881195827065,1.0,1.0
10,90,0.20247258050634812,1.0,1.0
11,73,0.19518148073708694,0.9333333333333333,0.9333333333333333
12,322,0.8069230033308222,1.0,1.0
13,82,0.18609262198353008,0.9333333333333333,0.9333333333333333
14,41,0.10151524269087324,1.0,1.0
15,30,0.04605164242641958,0.8666666666666667,0.8666666666666667
