solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,62,0.07321889135145115,0.8181818181818182,0.9090909090909091,0.9493452229528039
1,43,0.08451192380975432,0.9090909090909091,0.9090909090909091,0.9480970016458112
2,51,0.08538256651322354,0.8636363636363636,0.7727272727272727,0.954759224265768
3,63,0.11023581072154078,0.8181818181818182,0.7727272727272727,0.9431538473098059
4,61,0.12615537121783715,0.6818181818181818,0.6818181818181818,0.9480970016458112
5,43,0.08426052021649655,1.0,1.0,0.9488259717068922
6,43,0.09295096358312742,0.18181818181818182,0.3181818181818182,0.7681661838152193
7,61,0.11941614358004853,0.6818181818181818,0.5909090909090909,0.9221263351919509
8,58,0.09140841642356386,0.5909090909090909,0.5909090909090909,0.9330039648832233
9,58,0.12124183703642277,0.8636363636363636,0.8636363636363636,0.92832438430179
10,54,0.11467627883686114,0.5909090909090909,0.6818181818181818,0.934950010053292
11,56,0.11712005112417163,0.5,0.45454545454545453,0.917943760196179
12,43,0.07441135323739949,0.8636363636363636,0.9090909090909091,0.9355078121028931
13,43,0.08404525455888377,0.9090909090909091,0.9545454545454546,0.9532987689099213
14,47,0.09338602849453426,0.9545454545454546,0.9545454545454546,0.9298418972332017
15,62,0.0806678347310032,0.5909090909090909,0.5454545454545454,0.9498148471333715
16,48,0.08509930483051097,0.7727272727272727,0.7272727272727273,0.8687917240765377
17,44,0.07965390425468409,0.5454545454545454,0.5909090909090909,0.92512975396546
18,62,0.10750145045154819,0.6818181818181818,0.7727272727272727,0.9530401559818165
19,52,0.10413338492733033,0.6363636363636364,0.5909090909090909,0.905856217424513
20,52,0.10108873465896086,0.8181818181818182,0.8181818181818182,0.9411765855754037
21,44,0.09043631660959159,0.7727272727272727,0.7272727272727273,0.9110233441257717
22,61,0.09921824720994277,0.6818181818181818,0.7272727272727273,0.8290513833992096
