solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,41,0.12103099638565687,1.0,0.9333333333333333
1,42,0.11993056927850149,0.7333333333333333,0.7333333333333333
2,50,0.1572464630491207,0.6666666666666666,0.6666666666666666
3,52,0.13897818952538163,0.9333333333333333,0.8
4,89,0.20081997943392682,0.8,0.8
5,110,0.27636509591234426,0.9333333333333333,0.9333333333333333
6,117,0.2943252986003369,1.0,1.0
7,137,0.33897014421009725,0.8666666666666667,0.8666666666666667
8,152,0.5233567387402508,0.4666666666666667,0.5333333333333333
9,59,0.15196410111792144,1.0,1.0
10,126,0.27604785898966905,0.7333333333333333,0.7333333333333333
11,72,0.2172246427261006,0.8,0.9333333333333333
12,40,0.09880002546433131,1.0,1.0
13,71,0.20444367427618892,0.8666666666666667,1.0
14,40,0.15067211967304245,0.5333333333333333,0.4666666666666667
15,54,0.17614191056574932,0.6,0.6
