solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,95,0.22056791962904396,1.0,1.0
1,150,0.298125635666948,0.8,0.7333333333333333
2,111,0.2327991380309759,0.8666666666666667,0.8666666666666667
3,139,0.2564071848353813,0.6666666666666666,0.7333333333333333
4,59,0.15278684858920702,1.0,1.0
5,167,0.34406516186284425,0.8,0.8
6,102,0.2265558921155325,1.0,1.0
7,400,1.0,1.0,1.0
8,91,0.21625117001676072,1.0,1.0
9,101,0.22594185286148213,1.0,1.0
10,78,0.18557042551954137,1.0,1.0
11,101,0.20236947352013424,0.9333333333333333,0.9333333333333333
12,163,0.40585033001577064,1.0,1.0
13,114,0.23023533588979908,0.9333333333333333,0.9333333333333333
14,37,0.10838765837151844,0.8666666666666667,0.8666666666666667
15,98,0.24814603006588007,0.9333333333333333,0.9333333333333333
