solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,107,0.041357552429040705,0.8636363636363636,0.9545454545454546,0.9315542661457757
1,107,0.0559353849914544,0.9090909090909091,0.9090909090909091,0.9421652164426048
2,107,0.04959129300655937,0.7727272727272727,0.8636363636363636,0.9537703488392886
3,107,0.040481046359654854,0.6818181818181818,0.6363636363636364,0.9372220621065995
4,107,0.05563091273707821,0.4090909090909091,0.4090909090909091,0.8598271833237547
5,107,0.03466535287866822,0.7272727272727273,0.7272727272727273,0.8934489478240512
6,107,0.06957658993222551,0.5909090909090909,0.5454545454545454,0.9530401559818165
7,107,0.054801847324331916,0.8181818181818182,0.8181818181818182,0.9446367936106074
8,107,0.04615750148378331,0.8636363636363636,0.8636363636363636,0.860816058750234
9,107,0.0458902251324464,0.6818181818181818,0.5909090909090909,0.892733673082552
10,107,0.05174355191807735,0.5909090909090909,0.6818181818181818,0.9257443892663401
11,107,0.034106284076500404,0.6363636363636364,0.6818181818181818,0.9278300688681896
12,107,0.03644356995987687,0.8636363636363636,0.9090909090909091,0.9355078121028931
13,107,0.08617960600992042,0.9090909090909091,0.9545454545454546,0.7467259926505396
14,107,0.061203617416699156,0.9545454545454546,0.9545454545454546,0.9298418972332017
15,107,0.04978723807465334,0.6818181818181818,0.6363636363636364,0.8983933249564476
16,107,0.03971381733597199,0.45454545454545453,0.5,0.8687917240765377
17,107,0.05639047575378995,0.6818181818181818,0.6363636363636364,0.9567581216223988
18,107,0.047051037315965175,0.7272727272727273,0.6363636363636364,0.9480970016458112
19,107,0.025382605064313113,0.7272727272727273,0.6818181818181818,0.905856217424513
20,107,0.05691661097896701,0.8181818181818182,0.8181818181818182,0.9488259717068922
21,107,0.04509335332519323,0.6818181818181818,0.6363636363636364,0.8030640225394617
22,107,0.07118701534793531,0.8636363636363636,0.8181818181818182,0.9268774703557312
