solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.0526086532080448,0.4666666666666667,0.5333333333333333
1,40,0.045256889900518786,0.7333333333333333,0.7333333333333333
2,40,0.05320423792335773,0.8,0.8
3,40,0.04600346788187736,0.5333333333333333,0.6666666666666666
4,40,0.06775212723857606,0.7333333333333333,0.7333333333333333
5,40,0.045134462930492225,0.26666666666666666,0.26666666666666666
6,42,0.05838309457309294,0.4666666666666667,0.4666666666666667
7,40,0.0462863762875714,0.2,0.2
8,40,0.026565352751041153,1.0,0.9333333333333333
9,40,0.057061429052491515,0.5333333333333333,0.5333333333333333
10,53,0.06641363766706507,0.2,0.2
11,40,0.037249661165494524,0.6666666666666666,0.5333333333333333
12,40,0.10603952403756686,1.0,1.0
13,40,0.03153018163948787,0.6,0.4666666666666667
14,40,0.043872124007033116,0.9333333333333333,1.0
15,40,0.03724884105053455,0.8666666666666667,0.8666666666666667
