solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.10677094743404485,1.0,0.9333333333333333
1,40,0.08333593382595986,0.7333333333333333,0.7333333333333333
2,40,0.10562781176665086,0.9333333333333333,0.9333333333333333
3,40,0.09330334556415015,0.7333333333333333,0.8666666666666667
4,40,0.10151363437941409,1.0,1.0
5,40,0.11312465903244387,0.8,0.8
6,40,0.08762850342954286,0.9333333333333333,0.9333333333333333
7,40,0.09442691206438698,0.8666666666666667,0.8666666666666667
8,40,0.12521162396576993,0.7333333333333333,0.8
9,40,0.09464982437004471,1.0,1.0
10,40,0.10532484591665982,1.0,1.0
11,40,0.08761200596572871,0.8,0.6666666666666666
12,40,0.10075890419582968,1.0,1.0
13,40,0.11228194121503048,0.8666666666666667,1.0
14,40,0.07341380461865905,0.9333333333333333,1.0
15,40,0.08913720562390084,0.8666666666666667,0.8666666666666667
