solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,532,0.1035176061213893,1.0,0,0
1,534,0.10402110010821979,0.9259259259259259,0,0
2,543,0.10350041158294708,0.9259259259259259,0,0
3,588,0.10350230304151234,0.9259259259259259,0,0
4,588,0.10350334534400725,1.0,0,0
5,515,0.10378241114122717,0.9629629629629629,0,0
6,565,0.10403929570107029,0.9629629629629629,0,0
7,528,0.10386293333977795,0.8888888888888888,0,0
8,519,0.10401507764653511,1.0,0,0
9,565,0.10357685622543024,0.9629629629629629,0,0
10,571,0.10369533398373948,0.9259259259259259,0,0
11,551,0.10393097412380746,0.8888888888888888,0,0
12,599,0.10389327088027964,0.9259259259259259,0,0
13,542,0.10382744325683597,0.9259259259259259,0,0
14,547,0.10366087280744271,0.9259259259259259,0,0
15,556,0.10382287531771746,0.9259259259259259,0,0
16,525,0.10377958971789014,0.9259259259259259,0,0
17,544,0.10359832732481099,0.8888888888888888,0,0
18,540,0.10358406524509105,0.9629629629629629,0,0
19,535,0.10393587683319223,0.9629629629629629,0,0
20,556,0.10351591643000493,0.9629629629629629,0,0
21,515,0.10396769488385046,0.9259259259259259,0,0
22,499,0.10374009553586822,0.9259259259259259,0,0
23,534,0.10366046268584934,0.9629629629629629,0,0
24,591,0.10365325574403426,0.9629629629629629,0,0
25,571,0.10383849946045423,1.0,0,0
26,567,0.1036802796106632,0.9259259259259259,0,0
27,573,0.10366146782335436,0.9259259259259259,0,0
28,554,0.10356820878841792,0.9629629629629629,0,0
29,512,0.10372212588008335,0.9259259259259259,0,0
30,566,0.10380486918959432,0.9259259259259259,0,0
31,542,0.10366647719879712,0.9629629629629629,0,0
32,571,0.10357070250806358,0.9629629629629629,0,0
33,515,0.1037033100448289,0.9259259259259259,0,0
34,553,0.10384667040259928,0.9629629629629629,0,0
35,536,0.10351133023796048,1.0,0,0
36,528,0.10360924707322057,0.9259259259259259,0,0
37,558,0.10401366688677943,0.8518518518518519,0,0
38,537,0.10359297678039822,0.9629629629629629,0,0
39,497,0.10382705724847072,0.8518518518518519,0,0
40,592,0.10383758077154878,0.9629629629629629,0,0
41,541,0.10364454962354568,0.9629629629629629,0,0
42,529,0.10389208294933588,0.9259259259259259,0,0
43,489,0.10372276507101233,0.9259259259259259,0,0
44,568,0.10397743710124303,1.0,0,0
45,539,0.10385173067183477,0.9259259259259259,0,0
46,561,0.10383589394978353,1.0,0,0
47,566,0.10354477208443505,0.9259259259259259,0,0
48,535,0.10371962824741995,0.9629629629629629,0,0
49,577,0.103498998289582,1.0,0,0
50,533,0.10381062840938315,0.8518518518518519,0,0
51,564,0.10350032500913534,0.9259259259259259,0,0
52,526,0.10368443804737193,0.9259259259259259,0,0
53,519,0.10373879863734176,0.8888888888888888,0,0
54,557,0.10384815975195122,0.8518518518518519,0,0
55,544,0.10388018401116646,0.8888888888888888,0,0
56,563,0.10355685618361272,0.8888888888888888,0,0
57,604,0.10400725628790378,0.9629629629629629,0,0
58,510,0.10373858076833031,0.9259259259259259,0,0
59,573,0.10371341007055021,0.9259259259259259,0,0
60,541,0.10402704331942356,0.9259259259259259,0,0
61,565,0.10357267350224857,0.9629629629629629,0,0
62,563,0.10356415856583538,0.9629629629629629,0,0
63,520,0.10369136079613511,0.9629629629629629,0,0
64,537,0.10385438161717722,0.8888888888888888,0,0
65,619,0.10374307252810555,1.0,0,0
66,533,0.10381082363299844,0.9629629629629629,0,0
67,569,0.10377561164493579,0.9629629629629629,0,0
68,542,0.10353331853567119,0.9629629629629629,0,0
69,515,0.10384505664886698,0.9629629629629629,0,0
70,533,0.10356059062746502,0.9629629629629629,0,0
71,568,0.10384416725994405,0.9259259259259259,0,0
72,517,0.10396502804987662,1.0,0,0
73,549,0.10399937950677166,0.8888888888888888,0,0
74,539,0.10349858068658692,0.9629629629629629,0,0
75,583,0.10404040525419778,0.9629629629629629,0,0
76,516,0.10385445496379912,0.9259259259259259,0,0
77,536,0.10388588387120216,1.0,0,0
78,527,0.10395582545100286,0.9629629629629629,0,0
79,536,0.10359576621381912,0.9259259259259259,0,0
80,586,0.10351567804431393,0.9259259259259259,0,0
81,551,0.10351035427577164,0.8518518518518519,0,0
82,538,0.10386152860854764,0.9629629629629629,0,0
83,556,0.10379495937648944,1.0,0,0
84,578,0.1035570101444041,0.9259259259259259,0,0
85,495,0.10394537077247488,0.8518518518518519,0,0
86,603,0.10367354312907674,0.9629629629629629,0,0
87,622,0.10374656719223035,0.8148148148148148,0,0
88,543,0.10356285363222256,0.9259259259259259,0,0
89,635,0.10360524026761395,0.9629629629629629,0,0
90,569,0.10396622676937434,0.9259259259259259,0,0
91,574,0.10351582733350032,0.8148148148148148,0,0
92,537,0.10400271913461198,0.8888888888888888,0,0
93,586,0.10351251577360684,0.9629629629629629,0,0
94,573,0.10352230340449314,0.8888888888888888,0,0
95,533,0.1039002081129396,0.9629629629629629,0,0
96,551,0.10369941408258636,0.9629629629629629,0,0
97,603,0.10403732483482661,0.9259259259259259,0,0
98,548,0.10385197062426121,0.8888888888888888,0,0
99,532,0.10373626795444305,0.9259259259259259,0,0
100,585,0.1035703825422024,0.8148148148148148,0,0
101,556,0.10351215647681394,0.9259259259259259,0,0
102,570,0.10363848175338887,0.9629629629629629,0,0
103,541,0.10374575124479371,0.9629629629629629,0,0
104,498,0.10377092207051511,0.8888888888888888,0,0
105,547,0.10364692530345523,0.9629629629629629,0,0
106,490,0.10352736428636235,0.9259259259259259,0,0
107,595,0.10353145155057839,0.9259259259259259,0,0
108,555,0.10357019569001069,0.9629629629629629,0,0
109,552,0.1035255627084336,0.9629629629629629,0,0
110,542,0.10395500165340527,0.8148148148148148,0,0
111,559,0.10359690030384393,0.8888888888888888,0,0
112,555,0.10402683731849831,0.7777777777777778,0,0
113,506,0.10361566395268347,0.9259259259259259,0,0
114,558,0.10394184731391043,0.9259259259259259,0,0
115,529,0.10395570409603629,0.9629629629629629,0,0
116,549,0.10360338165940298,0.8518518518518519,0,0
117,552,0.10354707094616802,0.9259259259259259,0,0
118,551,0.10390287906854541,0.9629629629629629,0,0
119,576,0.10387111215380775,0.9629629629629629,0,0
120,578,0.10382580894810717,0.8888888888888888,0,0
121,525,0.10362372253297995,1.0,0,0
122,510,0.10385864054994084,0.9629629629629629,0,0
123,540,0.10357275601785321,0.9259259259259259,0,0
124,597,0.1035061516209254,0.9629629629629629,0,0
125,515,0.1036082786757263,0.9629629629629629,0,0
126,566,0.1040401654252369,0.9259259259259259,0,0
127,528,0.10364748986998655,0.9629629629629629,0,0
128,507,0.10350509812116292,0.9629629629629629,0,0
129,513,0.10350170730849613,0.9629629629629629,0,0
130,552,0.10358321165343032,0.8888888888888888,0,0
131,530,0.10395577745859626,1.0,0,0
132,522,0.10365994091907531,0.8888888888888888,0,0
133,576,0.10351136445735247,0.8888888888888888,0,0
134,542,0.10393001148290865,1.0,0,0
135,571,0.10380512612383,0.9629629629629629,0,0
136,522,0.10355857889357457,0.9259259259259259,0,0
137,548,0.10371807512728662,0.9629629629629629,0,0
138,540,0.10363793719679343,0.9629629629629629,0,0
139,545,0.10383700686147997,0.8888888888888888,0,0
140,498,0.10389171235397035,0.9259259259259259,0,0
141,528,0.10357789804967348,0.9259259259259259,0,0
142,521,0.10392929964969004,0.9629629629629629,0,0
143,568,0.10350252957680191,0.9629629629629629,0,0
144,568,0.1038943046436736,0.9259259259259259,0,0
145,539,0.10402092293328283,0.8888888888888888,0,0
146,578,0.10359497375911698,0.8518518518518519,0,0
147,587,0.1035607411953005,0.8888888888888888,0,0
