solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,161,0.3959698937173986,0.8,0.8666666666666667
1,102,0.2279499535801935,0.8666666666666667,0.8666666666666667
2,301,0.7472065881713736,1.0,1.0
3,62,0.1588538475558771,0.9333333333333333,0.8
4,228,0.5877538761673161,1.0,1.0
5,151,0.36272869283973425,1.0,1.0
6,119,0.33052274593596775,0.8,0.8
7,164,0.38852264321610136,0.8666666666666667,0.8666666666666667
8,108,0.29251001320993386,0.9333333333333333,1.0
9,68,0.16806976134827925,1.0,1.0
10,102,0.24781014926647832,1.0,1.0
11,93,0.2500835696425284,0.8,0.9333333333333333
12,40,0.10603952403756686,1.0,1.0
13,275,0.7054979081938936,0.8666666666666667,1.0
14,42,0.08528320790279828,0.9333333333333333,1.0
15,224,0.5766326645429422,1.0,1.0
