solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,531,1.0,1.0,0.9090909090909091,0.9453916769956865
1,47,0.08170160971841836,0.6818181818181818,0.6818181818181818,0.9480970016458112
2,44,0.0791281702259561,0.3181818181818182,0.3181818181818182,0.7915947788966828
3,531,1.0,1.0,0.9545454545454546,0.9480970016458112
4,46,0.10592339847176643,0.6363636363636364,0.6363636363636364,0.9569946794506207
5,69,0.08909657995361873,0.8636363636363636,0.8636363636363636,0.9488259717068922
6,531,1.0,1.0,0.8636363636363636,0.9441424781770069
7,45,0.09103281163586008,0.7727272727272727,0.8636363636363636,0.9446367936106074
8,531,1.0,1.0,1.0,0.9280595877508269
9,531,1.0,1.0,0.9090909090909091,0.92832438430179
10,49,0.07956067633344906,0.8636363636363636,0.8636363636363636,0.9141733431632189
11,45,0.08156663132264866,0.6363636363636364,0.5909090909090909,0.9278300688681896
12,44,0.0945264781156405,0.8181818181818182,0.7727272727272727,0.9355078121028931
13,44,0.09919565012573373,0.9545454545454546,1.0,0.9513219959313626
14,43,0.08803018940003741,1.0,1.0,0.9397233201581027
15,46,0.06396869990985814,0.5909090909090909,0.6363636363636364,0.8875156952651752
16,44,0.08525225556102178,0.5454545454545454,0.5909090909090909,0.8687917240765377
17,50,0.10798028478928222,0.8636363636363636,0.9090909090909091,0.92512975396546
18,531,1.0,1.0,0.8181818181818182,0.9599605720522238
19,50,0.0753626945236897,0.6363636363636364,0.5909090909090909,0.905856217424513
20,82,0.17911256610191792,0.7727272727272727,0.6818181818181818,0.9411765855754037
21,59,0.10940178388681972,0.9090909090909091,0.8636363636363636,0.9444032905064071
22,531,1.0,1.0,0.9545454545454546,0.9456521739130436
