solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,189,0.46318461416121504,1.0,1.0
1,130,0.3408597150644662,0.8666666666666667,0.9333333333333333
2,134,0.35117893865293964,0.8,0.8
3,206,0.5209321416797976,0.9333333333333333,1.0
4,158,0.3472732643540619,0.7333333333333333,0.7333333333333333
5,114,0.2547731081136049,0.8666666666666667,0.8666666666666667
6,336,0.794694849726617,1.0,1.0
7,400,1.0,1.0,1.0
8,32,0.08015642404109272,1.0,1.0
9,215,0.4939703816698851,1.0,1.0
10,178,0.43641141416451873,1.0,1.0
11,108,0.29952711233357604,0.6666666666666666,0.6666666666666666
12,242,0.6045131208247754,1.0,1.0
13,122,0.33325995220078025,0.7333333333333333,0.7333333333333333
14,54,0.10217116306502139,1.0,1.0
15,117,0.3477146858584514,0.6666666666666666,0.6666666666666666
