solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,47,0.11124286736698845,1.0,1.0
1,77,0.18602027121404682,1.0,0.9333333333333333
2,109,0.2705186775825661,1.0,1.0
3,167,0.46288694162322525,1.0,0.9333333333333333
4,147,0.35421342231786496,0.8,0.8
5,128,0.2956062395870603,0.8666666666666667,0.8666666666666667
6,67,0.17071831003299087,1.0,1.0
7,104,0.25909037336594276,0.9333333333333333,0.9333333333333333
8,62,0.16076299519087472,1.0,1.0
9,80,0.19287248636149756,1.0,1.0
10,45,0.10986895000776191,1.0,1.0
11,153,0.359578861691335,1.0,1.0
12,47,0.1201238711373953,1.0,1.0
13,142,0.3617799284689347,1.0,1.0
14,178,0.4332998072493838,1.0,1.0
15,113,0.30103954348177203,1.0,1.0
