solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,184,0.47048270552009236,1.0,0.9333333333333333
1,191,0.5125953239278986,0.7333333333333333,0.7333333333333333
2,101,0.21761646511150698,0.9333333333333333,0.9333333333333333
3,183,0.4735315264982598,0.9333333333333333,0.8
4,279,0.6263040034681701,0.8,0.8
5,131,0.26592013539994364,0.8666666666666667,0.8666666666666667
6,258,0.6131252355471688,1.0,1.0
7,203,0.4184597082973009,0.8,0.8
8,136,0.3408063047223651,0.9333333333333333,1.0
9,118,0.2661141522927771,1.0,1.0
10,43,0.11430569814636213,1.0,1.0
11,369,0.9546861026287518,0.8,0.9333333333333333
12,40,0.09549848488342166,1.0,1.0
13,159,0.3890161847587281,0.8666666666666667,1.0
14,116,0.2751798246389164,0.9333333333333333,1.0
15,326,0.8341195296672376,1.0,1.0
