solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.19127240273807652,0.8666666666666667,0.8666666666666667
1,80,0.18947264535021288,0.9333333333333333,0.8666666666666667
2,80,0.2113787317580349,0.9333333333333333,0.9333333333333333
3,80,0.17196724618494705,0.7333333333333333,0.8
4,80,0.2095013113865233,1.0,1.0
5,80,0.20713520405833818,0.9333333333333333,0.9333333333333333
6,80,0.20037135332731845,1.0,1.0
7,80,0.2086772103669276,0.8666666666666667,0.8666666666666667
8,80,0.18565109336231014,0.9333333333333333,0.9333333333333333
9,80,0.21754794408039424,1.0,1.0
10,80,0.19880201374086334,1.0,1.0
11,80,0.20600570557390616,1.0,1.0
12,80,0.19645422035105206,1.0,1.0
13,80,0.2314372120991,0.8,0.8
14,80,0.22330425393262057,0.9333333333333333,0.9333333333333333
15,80,0.21256585903648065,1.0,1.0
