solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,65,0.03781069464962794,0.9090909090909091,0.8181818181818182,0.7645169494575678
1,531,1.0,1.0,0.9090909090909091,0.9480970016458112
2,60,0.042941417120729214,0.8636363636363636,0.8636363636363636,0.954759224265768
3,56,0.05875208641009265,0.5909090909090909,0.5454545454545454,0.8156204654408697
4,531,1.0,1.0,0.9090909090909091,0.9569946794506207
5,127,0.04131410000244796,0.4090909090909091,0.4090909090909091,0.6986404888076283
6,531,1.0,1.0,0.8636363636363636,0.9441424781770069
7,55,0.05232529381919813,0.5454545454545454,0.5454545454545454,0.9446367936106074
8,56,0.05361916569785044,0.7272727272727273,0.7272727272727273,0.860816058750234
9,56,0.05844340289173477,0.5454545454545454,0.5454545454545454,0.892733673082552
10,54,0.029921505324536316,0.22727272727272727,0.4090909090909091,0.8379922312329505
11,234,0.059983444135125755,0.6363636363636364,0.5909090909090909,0.9278300688681896
12,149,0.044565966645900575,0.6363636363636364,0.5909090909090909,0.9355078121028931
13,54,0.054526527552046386,0.9090909090909091,0.9545454545454546,0.9513219959313626
14,260,0.10973622530054318,1.0,1.0,0.9397233201581027
15,54,0.03536088566995788,0.7272727272727273,0.7727272727272727,0.8875156952651752
16,531,1.0,1.0,0.9545454545454546,0.9330368458796948
17,55,0.04433019520227063,0.6363636363636364,0.5909090909090909,0.92512975396546
18,56,0.07177492199192727,0.4090909090909091,0.5909090909090909,0.8284726667144836
19,55,0.03979535570913823,0.5909090909090909,0.5454545454545454,0.905856217424513
20,155,0.0415628033601938,0.5454545454545454,0.6363636363636364,0.9411765855754037
21,60,0.04263683694666592,0.22727272727272727,0.18181818181818182,0.8030640225394617
22,531,1.0,1.0,0.9545454545454546,0.9466403162055337
