solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,107,0.1686513101929975,0.8181818181818182,0.8181818181818182,0.9453916769956865
1,107,0.14162970069413477,1.0,0.9090909090909091,0.9560060485834195
2,107,0.17805757864789795,0.6363636363636364,0.7272727272727273,0.8180023783889473
3,107,0.13235258501670916,0.3181818181818182,0.36363636363636365,0.8156204654408697
4,107,0.1206823299905754,0.8636363636363636,0.7727272727272727,0.9569946794506207
5,107,0.1637967368864883,1.0,1.0,0.9488259717068922
6,107,0.17154033867604448,0.8636363636363636,0.8181818181818182,0.9441424781770069
7,107,0.1917579074669364,0.8636363636363636,0.7727272727272727,0.9493204094201318
8,107,0.17629253697460406,0.7272727272727273,0.7272727272727273,0.9468482208539334
9,107,0.14994718270403204,0.8181818181818182,0.8181818181818182,0.892733673082552
10,107,0.18218654031193615,0.8181818181818182,0.8181818181818182,0.9201095337032398
11,107,0.14927792762904052,0.7727272727272727,0.7272727272727273,0.9485913170794118
12,107,0.1362740004242498,0.8636363636363636,0.9090909090909091,0.9355078121028931
13,107,0.18022528609144814,0.9090909090909091,0.9545454545454546,0.9266123336993791
14,107,0.17326615422307037,1.0,1.0,0.9397233201581027
15,107,0.16130856193786444,0.8181818181818182,0.7727272727272727,0.9339928403097025
16,107,0.18111116251888812,0.7727272727272727,0.7272727272727273,0.8687917240765377
17,107,0.17210855250157653,0.8181818181818182,0.7727272727272727,0.9520515251146154
18,107,0.14648384348086607,0.8181818181818182,0.7272727272727273,0.9530401559818165
19,107,0.17489111235829782,0.6818181818181818,0.6363636363636364,0.905856217424513
20,107,0.16462283255133886,0.6818181818181818,0.5909090909090909,0.9411765855754037
21,107,0.15514489606113557,0.6363636363636364,0.5909090909090909,0.8979491255102783
22,107,0.17353581785732042,0.9090909090909091,0.8636363636363636,0.9463800634849658
