solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,31,0.043534495105832405,0.4666666666666667,0.4666666666666667
1,20,0.020406711489397693,0.6,0.5333333333333333
2,20,0.022918750177331377,0.6666666666666666,0.6666666666666666
3,44,0.05538318915297604,0.5333333333333333,0.6
4,26,0.04634720727896742,0.6666666666666666,0.6666666666666666
5,31,0.06595332844663634,0.8,0.8
6,29,0.03826258267093239,0.5333333333333333,0.5333333333333333
7,49,0.07907047152251091,0.6666666666666666,0.6666666666666666
8,20,0.027632376975268606,0.9333333333333333,0.9333333333333333
9,40,0.05895164422982799,0.5333333333333333,0.5333333333333333
10,20,0.05097786531365215,1.0,1.0
11,20,0.01923573991529821,0.8,0.8
12,20,0.05071113608471648,1.0,1.0
13,20,0.030612854658995655,0.7333333333333333,0.7333333333333333
14,20,0.019303442092631184,1.0,1.0
15,20,0.039914951063251755,0.9333333333333333,0.9333333333333333
