solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.09965542923210208,1.0,0.9333333333333333
1,40,0.1156193814161583,0.7333333333333333,0.7333333333333333
2,40,0.09025227573834153,0.9333333333333333,0.9333333333333333
3,40,0.10254621595309976,0.8,0.9333333333333333
4,40,0.08882023937908481,0.8666666666666667,0.8666666666666667
5,40,0.1049994479390302,0.9333333333333333,0.9333333333333333
6,40,0.09664668560734074,1.0,1.0
7,40,0.10611732901137953,1.0,1.0
8,40,0.11292959585262272,0.9333333333333333,1.0
9,40,0.09685190053028583,1.0,1.0
10,40,0.11227584399263942,1.0,1.0
11,40,0.09834038241456645,1.0,0.8666666666666667
12,40,0.0903212164637877,1.0,1.0
13,40,0.11067696908086598,0.8666666666666667,1.0
14,40,0.09367689580699072,1.0,0.9333333333333333
15,40,0.09947698314513896,0.8,0.8
