solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.05800604642490543,0.4666666666666667,0.5333333333333333
1,89,0.23021734674209474,0.7333333333333333,0.7333333333333333
2,81,0.21535867139956272,0.6666666666666666,0.6666666666666666
3,92,0.22643168899685237,0.9333333333333333,0.8
4,114,0.22788376884147885,0.8,0.8
5,97,0.1921995566569315,0.8666666666666667,0.8666666666666667
6,58,0.08251175398066989,0.4666666666666667,0.4666666666666667
7,105,0.20721197087652812,0.8,0.8
8,112,0.336634834286953,0.4666666666666667,0.5333333333333333
9,73,0.1442976871282414,1.0,1.0
10,212,0.46123885457386155,0.9333333333333333,0.9333333333333333
11,42,0.07020290600275618,0.8,0.6666666666666666
12,40,0.10152797705181694,1.0,1.0
13,40,0.07651965105461692,0.7333333333333333,0.6
14,40,0.053885192021920145,0.9333333333333333,1.0
15,84,0.23911950096514556,0.6,0.6
