solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,162,0.4009458622877476,0.8666666666666667,0.8666666666666667
1,140,0.37665618918063953,1.0,0.9333333333333333
2,148,0.4067854259780964,1.0,1.0
3,148,0.38637261186716315,1.0,0.9333333333333333
4,100,0.21822142039535367,0.7333333333333333,0.7333333333333333
5,217,0.4904311378339093,0.8666666666666667,0.8666666666666667
6,77,0.1675972230767013,0.8666666666666667,0.8666666666666667
7,400,1.0,1.0,1.0
8,151,0.480623298393709,0.8666666666666667,0.8666666666666667
9,111,0.26493357990143707,1.0,1.0
10,165,0.40721819011082244,1.0,1.0
11,98,0.28897751720508474,0.9333333333333333,0.9333333333333333
12,66,0.14958403151947072,0.9333333333333333,0.9333333333333333
13,176,0.42584325359340525,0.9333333333333333,0.9333333333333333
14,86,0.30152816847273456,0.6666666666666666,0.6666666666666666
15,153,0.4577387862383543,0.9333333333333333,0.9333333333333333
