solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,85,0.1311695934298948,0.4666666666666667,0.5333333333333333
1,87,0.1414408040879906,0.7333333333333333,0.7333333333333333
2,83,0.1466384350289139,0.8,0.8
3,135,0.23314227778284258,0.6,0.7333333333333333
4,30,0.047202468922360775,0.4666666666666667,0.4666666666666667
5,92,0.15367563546614604,0.4,0.4
6,84,0.12524849914757397,0.4666666666666667,0.4666666666666667
7,86,0.13661297566717034,0.3333333333333333,0.3333333333333333
8,82,0.14330997799011877,1.0,0.9333333333333333
9,82,0.13194961549805168,0.5333333333333333,0.5333333333333333
10,88,0.12345321295863504,0.2,0.2
11,131,0.22077709468242512,0.6666666666666666,0.5333333333333333
12,138,0.34348707019523295,1.0,1.0
13,89,0.13755046686830394,0.6,0.4666666666666667
14,82,0.12469499879001229,0.9333333333333333,1.0
15,81,0.08217327966459384,0.8666666666666667,0.8666666666666667
