solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,101,0.23488953041762464,0.8666666666666667,0.8666666666666667
1,123,0.32349141043552226,1.0,0.9333333333333333
2,123,0.3134442920753818,1.0,1.0
3,118,0.293789374659044,0.9333333333333333,1.0
4,229,0.5096487789765608,0.7333333333333333,0.7333333333333333
5,231,0.5364555685516976,0.8666666666666667,0.8666666666666667
6,104,0.24632472057656427,1.0,1.0
7,400,1.0,1.0,1.0
8,88,0.252995725916218,0.8666666666666667,0.8666666666666667
9,125,0.3089063896540631,1.0,1.0
10,92,0.21667359707841638,1.0,1.0
11,105,0.27304536189427475,1.0,1.0
12,163,0.39527151339092864,1.0,1.0
13,114,0.2883721608161263,1.0,1.0
14,82,0.2152157523028248,1.0,1.0
15,90,0.24237165870841348,1.0,1.0
