solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,72,0.1299940256701231,0.7272727272727273,0.7272727272727273,0.9414381310385691
1,64,0.10666866565781638,0.9545454545454546,0.9545454545454546,0.9550174177162186
2,90,0.1513404405752848,0.7727272727272727,0.8636363636363636,0.9458593454274542
3,64,0.12953384028889972,0.8636363636363636,0.8181818181818182,0.9352448003721974
4,77,0.13384192037302697,0.9545454545454546,0.8636363636363636,0.9569946794506207
5,64,0.15237277771446955,0.8636363636363636,0.8636363636363636,0.9488259717068922
6,73,0.14724100576757726,0.13636363636363635,0.2727272727272727,0.7681661838152193
7,83,0.13869466105835757,0.6818181818181818,0.7727272727272727,0.9495799479466128
8,64,0.14724074506021337,0.6363636363636364,0.6363636363636364,0.9280595877508269
9,128,0.2169548732053738,0.6363636363636364,0.5454545454545454,0.892733673082552
10,116,0.20699057857554476,0.7727272727272727,0.9545454545454546,0.9201095337032398
11,78,0.13304523021978507,0.6818181818181818,0.7272727272727273,0.9347504849385968
12,68,0.1370278331551657,0.9090909090909091,0.9545454545454546,0.9384729715707312
13,94,0.19114362045709557,0.9545454545454546,1.0,0.8623672118962222
14,64,0.12592298033757438,0.9545454545454546,0.9545454545454546,0.9397233201581027
15,81,0.14251341538716616,0.8636363636363636,0.9090909090909091,0.8875156952651752
16,64,0.14741623764947764,0.5909090909090909,0.6363636363636364,0.8806523619478898
17,91,0.15511252121023048,0.7727272727272727,0.7272727272727273,0.9607116675795162
18,64,0.11413390762809457,0.8181818181818182,0.6363636363636364,0.9480970016458112
19,64,0.16542191101866024,0.4090909090909091,0.36363636363636365,0.8732394632782948
20,73,0.13818936773672344,0.8181818181818182,0.7272727272727273,0.9411765855754037
21,64,0.10924576467403384,0.8181818181818182,0.8636363636363636,0.9503336094420831
22,67,0.14020366889158384,0.8181818181818182,0.7727272727272727,0.9456521739130436
