solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,43,0.10832281954659417,0.9333333333333333,0.9333333333333333
1,40,0.0930204255152513,1.0,0.9333333333333333
2,40,0.0970448745705916,0.9333333333333333,0.9333333333333333
3,41,0.1074832382846112,0.9333333333333333,0.8666666666666667
4,40,0.11459652095971548,1.0,1.0
5,40,0.11123076859220789,0.9333333333333333,0.9333333333333333
6,49,0.12896485657114623,0.9333333333333333,0.9333333333333333
7,40,0.1127047924719777,0.8666666666666667,0.8666666666666667
8,40,0.10613812656019561,1.0,1.0
9,49,0.1061739211885256,0.8666666666666667,0.8666666666666667
10,40,0.09895811953091868,1.0,1.0
11,42,0.10249880530545319,1.0,1.0
12,40,0.09666840864299699,0.9333333333333333,0.9333333333333333
13,40,0.09485358862926903,0.9333333333333333,0.9333333333333333
14,40,0.09337858465567958,1.0,1.0
15,41,0.08955990795528303,0.8666666666666667,0.8666666666666667
