solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,57,0.164986141879814,1.0,0.9333333333333333
1,103,0.23370653239424888,0.8666666666666667,0.8666666666666667
2,20,0.04405307913436269,0.8,0.8
3,49,0.13822097225706925,0.9333333333333333,0.8
4,108,0.2679972481007297,1.0,1.0
5,30,0.08373046628594688,0.8,0.8
6,33,0.09940698040682214,0.7333333333333333,0.7333333333333333
7,22,0.06452642390148601,0.8666666666666667,0.8666666666666667
8,56,0.14159027727844448,0.9333333333333333,1.0
9,102,0.25395103383618817,1.0,1.0
10,22,0.059707742560252894,1.0,1.0
11,76,0.1945375370359272,0.8,0.9333333333333333
12,20,0.050382081878110975,1.0,1.0
13,107,0.25491678215762165,0.9333333333333333,0.8
14,79,0.21011195285720116,1.0,0.9333333333333333
15,190,0.5129888942758664,0.9333333333333333,0.9333333333333333
