solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,531,1.0,1.0,0.9090909090909091,0.9396936392746021
1,89,0.20129052533703584,0.9545454545454546,0.8636363636363636,0.9550174177162186
2,531,1.0,1.0,0.9090909090909091,0.9537703488392886
3,82,0.15466140295945302,0.6363636363636364,0.5909090909090909,0.8237332302572602
4,46,0.07898947586334515,0.8181818181818182,0.7272727272727273,0.9572314128319661
5,44,0.09473170771178939,0.9545454545454546,0.9545454545454546,0.9488259717068922
6,75,0.0840555042695505,0.9090909090909091,0.7727272727272727,0.9530401559818165
7,44,0.10230425620986466,0.8636363636363636,0.7727272727272727,0.9446367936106074
8,45,0.09935377753611575,0.7272727272727273,0.7272727272727273,0.860816058750234
9,79,0.14084495291696186,0.5909090909090909,0.5909090909090909,0.8818587335433405
10,43,0.059467684953691605,0.9090909090909091,0.7272727272727273,0.9141733431632189
11,46,0.08591999143847863,0.9090909090909091,0.9545454545454546,0.9278300688681896
12,45,0.12094551851402538,0.9090909090909091,0.9545454545454546,0.9355078121028931
13,45,0.08903691002933982,0.22727272727272727,0.18181818181818182,0.7467259926505396
14,44,0.0845794658410098,1.0,1.0,0.9397233201581027
15,63,0.13979930018736986,0.5909090909090909,0.5454545454545454,0.8875156952651752
16,47,0.0822050276354517,0.5454545454545454,0.5,0.8687917240765377
17,50,0.07858855784779391,0.9090909090909091,0.8636363636363636,0.92512975396546
18,63,0.11153269975048773,0.6363636363636364,0.7272727272727273,0.9480970016458112
19,155,0.3295641279219586,0.8181818181818182,0.7727272727272727,0.905856217424513
20,531,1.0,1.0,0.9090909090909091,0.9411765855754037
21,137,0.23959251978590881,0.8636363636363636,0.9090909090909091,0.9444032905064071
22,531,1.0,1.0,0.9545454545454546,0.9456521739130436
