solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,237,0.4519678913865687,0.8666666666666667,0.8666666666666667
2,132,0.27863002306840284,0.9333333333333333,0.9333333333333333
3,400,1.0,1.0,0.8666666666666667
4,221,0.44632470660665463,0.7333333333333333,0.7333333333333333
5,400,1.0,1.0,1.0
6,266,0.5506222313300794,0.9333333333333333,0.9333333333333333
7,93,0.20621947650185055,0.8666666666666667,0.8666666666666667
8,50,0.10373152938792557,1.0,0.9333333333333333
9,173,0.3502795244411463,0.7333333333333333,0.7333333333333333
10,123,0.24246357529122675,0.7333333333333333,0.7333333333333333
11,400,1.0,1.0,0.8666666666666667
12,103,0.24877075404901713,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,70,0.15912389338269847,0.9333333333333333,1.0
15,400,1.0,1.0,1.0
