solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,107,0.25095228713874346,0.9545454545454546,0.8636363636363636,0.9453916769956865
1,107,0.24456572884771313,1.0,0.9090909090909091,0.9441424781770069
2,107,0.2483699107757407,0.8636363636363636,0.8636363636363636,0.9458593454274542
3,107,0.28272249956365775,0.8636363636363636,0.9090909090909091,0.8808701026761394
4,107,0.31948478061644764,0.9545454545454546,0.8636363636363636,0.9579833103178217
5,107,0.2775892974672479,1.0,1.0,0.9260818368978682
6,107,0.31653818917758436,0.6818181818181818,0.8181818181818182,0.9194267064969806
7,107,0.2565541143373309,0.8636363636363636,0.8636363636363636,0.9512981602730903
8,107,0.29371455420746895,0.7272727272727273,0.7272727272727273,0.9280595877508269
9,107,0.22924197761259651,0.5909090909090909,0.5,0.9411765855754037
10,107,0.2840718580161299,0.8636363636363636,0.7727272727272727,0.9141733431632189
11,107,0.25011510977192136,0.8181818181818182,0.7727272727272727,0.9347504849385968
12,107,0.2779473112824494,0.9090909090909091,0.9545454545454546,0.9372220621065995
13,107,0.23432402758356216,0.5,0.45454545454545453,0.7467259926505396
14,107,0.24677001898973186,1.0,1.0,0.9397233201581027
15,107,0.2693362442334076,0.8181818181818182,0.7727272727272727,0.8875156952651752
16,107,0.25074970388070383,0.9090909090909091,0.8636363636363636,0.9142575025833873
17,107,0.3047607296739807,0.9545454545454546,0.9090909090909091,0.9159664984617769
18,107,0.3213428620591084,0.8181818181818182,0.8181818181818182,0.9599605720522238
19,107,0.2868109210680255,0.7272727272727273,0.6818181818181818,0.9483568364635245
20,107,0.26076225743140286,0.9090909090909091,0.9090909090909091,0.9411765855754037
21,107,0.27398519303334323,0.8636363636363636,0.9090909090909091,0.9483568364635245
22,107,0.22220179735283638,0.8636363636363636,0.8181818181818182,0.9446640316205533
