solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,58,0.1609518325952328,1.0,0.9333333333333333
1,50,0.09813380746325445,0.7333333333333333,0.7333333333333333
2,74,0.20797019862254193,0.6666666666666666,0.6666666666666666
3,47,0.1233920209695289,0.9333333333333333,0.8
4,55,0.16003355614867038,0.9333333333333333,0.9333333333333333
5,105,0.25693117326064435,1.0,1.0
6,54,0.15178010155739174,0.7333333333333333,0.7333333333333333
7,66,0.1529624026721438,0.8666666666666667,0.8666666666666667
8,66,0.1847267157003089,0.9333333333333333,1.0
9,91,0.21064846698333986,1.0,1.0
10,40,0.1004381385396947,1.0,1.0
11,55,0.1408236234173841,0.8,0.9333333333333333
12,40,0.10339458018949782,1.0,1.0
13,118,0.3390563776288677,0.8666666666666667,1.0
14,40,0.09262835047516414,0.9333333333333333,1.0
15,49,0.10456563743267255,1.0,1.0
